video_id,dislikes
NJu6uMYQWAE,137
TuPT8ZF0Vl4,475
M-wat3TSQqY,299
oSQZ9NiLoxg,2293
ouWuzQb9vNg,2071
DZJod5hUqx4,188
x_joMJBrT34,5599
RMWTNik9i_8,2384
l884wKofd54,5485
eP33TkuI9vI,1521
YYLzss58CLs,1044
0XuOkYlUWIs,8134
cclI_B8TYdg,565
WbgIREVg2JU,709
HDYJVmoWoyA,1022
NgloGi5xEa8,832
A9QDgSTVhyM,1223
EGV9Ms9EHcg,1665
Kc6CIwBVo5s,2749
ogfYd705cRs,3598
FepIkIILumA,21411
86ysRAffCpI,880
mmP1aHJjJ-U,214
S9ibNh16xfs,542
0fepqIO57f8,579
iGD4bBgWPcY,433
YrlVffqU7sY,530
VYOjWnS4cMY,140711
Hzk1bM2vVFU,627
UE-kaxIiNPQ,1434
-66xHRJSPxs,943
ijwHj2HaOT0,525
l2P2qbr-_Ps,3261
9o-gcCwMOgA,338
nd4cLL_MP7M,563
vug4bROR79I,802
#NAME?,282
4HX6R88QZB0,4268
STVXHhTdjW4,238
bK0TEqDtkK4,2303
xrMfUeOPWto,1337
lpFEpDPf490,1037
SoKQzAhXkbw,196
0l35jAGQPOI,6205
KUUjtUP2CrE,1814
6mkLWGy6Y3k,254
IgEcA4RT3tw,469
x3zQELlrY6A,5093
a6D9ksDanh0,298
sw-l5SW5hik,2436
Of9GOMM9HPg,4782
p8npDG2ulKQ,25690
IB8_pdzWy6Q,223
ife5Zij94_E,150
kG41zm8HGSE,678
feYykx3Fq-k,245
0IaG9oM4O4s,6880
2jSWMme12ik,813
CJRw18MtRPg,6120
pl-DjiO8das,4674
Xyb1fsPG-Xk,699
6Q0AazVu1Tc,3971
JwivtxQEmc8,523
Wpm07-BGJnE,79421
df7PZIVe1lw,10972
xf4iv4ic70M,726
5VGxDEh3F0g,119
dKccvk36atQ,836
2KuqjW0WtZg,929
sYvH7Y16iUM,5702
TI5bEf-BULU,3620
sxyotaytAS0,353
vjI4Alon-3Q,45881
Duc3F700lgE,833
qD2yyikDcDw,7262
RBbkCEHBw_I,801
iJz5jURaEBc,1524
oWw1BcFhk-k,7381
O4_JNAFClFk,198
CX11yw6YL1w,10331
qTJs_9Ckc60,166
jQS_kpH9xfA,928
5GHXEGz3PJg,2097
s1APv5uO2VU,2534
iQp1_GfDhwQ,534
jC4NNUYIIdM,800
WXTNngJsBrI,141
DgaC0ytqdv4,243
Bs-Hr-gEJAU,4351
uY6lAISZQ0Q,204
B3qT1k0r9pw,343
rxmtHVSVjdo,5565
hFay0SVFxVI,306
AshvBTw5Z84,1340
D_CZ8v9uZJY,1155
qCSu-X_aEvo,1713
xptpXSTtgSY,120
_pP_C7HEy3g,201
WLeUt-jBE4Y,214
zxwfDlhJIpw,19167
OAGfx7eB3gA,2242
E2qtPth2W6w,297
ZUSPD9zOyJs,2858
yAqHUwjnue4,201
U0z-x5O_Jpw,285
UUkn-enk2RU,9021
kZYKnREz9Vo,983
JZ2fRE_nkak,3337
9fKALFSxX_Q,816
_wNZbgBPz1Q,2244
RxlSl-kG3qg,580
D52qnC7dJcQ,360
fDRrqJU4-Tk,2928
jiZfc0b2t3Q,813
Yiq8YjQC6Rw,727
1XY8dPnIORc,5396
4k9bXpi1tU4,2142
8fbyfDbi-MI,33125
qOioqgPyCwE,620
4nq0tT_SAD0,1350
KksXbA66RQQ,819
8bNu6Ktj858,1099
0zMSMJZc9EA,1116
AQxBqfy4Faw,180
tpa4kp4lK60,3624
qSKOPBVkpJk,910
ssk48FCVolk,354
13xFL17XmYU,112
pXpfGJpmhNI,1191
hQA0oWZpgAQ,4011
Es9CfWMmPRU,842
Kw0ih4jPOBo,607
r2ys-AimNbE,442
xffS8n-M0Jg,2035
SqNlLDeZcSc,328
IcDI1iWmIp8,2174
JFmkRNbDF70,732
7HGCE6-LMBg,785
m8Dqg8iz5Fo,593
lCuewNV_KyQ,209
TBF7eTSTWLA,654
5g2UZr5RGgg,998
goIXAFdlcUw,1061
GsexKH-Ubnw,864
xe5tXZs-iWw,635
p-OCfiglZRQ,11838
LryQJ25CnKU,74544
iWZmdoY1aTE,32305
CbWP9nvnRhw,4115
NukmFF__G-g,29528
BFkTu8Y1KLs,665
0GKC_nj7B44,156
V1Pl8CzNzCw,2766
PAHm7SEhhuw,1389
T1-k7VYwsHg,2209
jpH-8HiMCRI,309
L90R6PtxFKE,3184
cUa93K56cc0,1266
NHZr6P1csiY,2498
4ZO-jde2smo,377
ufynqs_COF4,11612
D5D90CLAILY,278
PZxyNX8J7Y4,836
oY9GVZKwBhI,1493
_zCDvOsdL9Q,4300
u9Mv98Gr5pY,46882
UfKmSfgFxi8,7536
DGdSlnw4D_M,2592
_iGAptGAweo,1457
LtpqdJkoKm8,5137
rQEqKZ7CJlk,2586
tBnWnQrkz7E,2614
ksjWPxFPsos,1239
OXVm3fhYsEo,3032
UQkBcHLZOqU,1580
Am6NHDbj6XA,7336
uxbQATBAXf8,3302
oSEeK9yDNQI,21200
y_WoOYybCro,551
CPjWgk0UXps,834
q1jzwV_s8_Y,1529
iILJvqrAQ_w,1000
xNkLDa3_nnk,6521
zcEE8J2Bqa8,89
2PH7dK6SLC8,817
HOxylh5runs,522
A2dIL4sf4TQ,1862
0zZ0Y_UZRBw,1600
JefYnYIXY_8,218
Q2hqcPnIWiQ,252
WIV3xNz8NoM,775
V6ElE2xs48c,513
ulNswX3If6U,5741
8h--kFui1JA,4933
R9YYmoJjBxI,2084
QDk-xa1oBXw,96
nNZrc_XvF30,1725
5ek2W8hUvGw,1577
4ykXguKWqy4,1123
c0bsKc4tiuY,1616
CT-orZzuN2A,550
FUQexMOrDBI,684
USXoINPEhoA,1414
EQ748TZcuqs,134
beb8zCGMsbI,518
azUbCdcAeFM,537
t8aPNtKYABk,163
ESKmRiLjNpg,6925
M-wat3TSQqY,358
NJu6uMYQWAE,216
TuPT8ZF0Vl4,540
ouWuzQb9vNg,2188
x_joMJBrT34,6048
l884wKofd54,6312
DZJod5hUqx4,218
RMWTNik9i_8,2516
YYLzss58CLs,1214
eP33TkuI9vI,1591
WbgIREVg2JU,735
0XuOkYlUWIs,8622
cclI_B8TYdg,581
HDYJVmoWoyA,1081
NgloGi5xEa8,852
A9QDgSTVhyM,1277
ogfYd705cRs,3978
EGV9Ms9EHcg,1729
Kc6CIwBVo5s,3013
FepIkIILumA,21883
86ysRAffCpI,908
S9ibNh16xfs,630
mmP1aHJjJ-U,228
0fepqIO57f8,601
mdTv3V4ALzg,222
iGD4bBgWPcY,443
VYOjWnS4cMY,161812
Hzk1bM2vVFU,667
1csFTDXXULY,392
l2P2qbr-_Ps,3370
ijwHj2HaOT0,556
UE-kaxIiNPQ,1449
nd4cLL_MP7M,605
9o-gcCwMOgA,342
#NAME?,303
vug4bROR79I,814
STVXHhTdjW4,254
bK0TEqDtkK4,2340
4HX6R88QZB0,4535
SoKQzAhXkbw,209
lpFEpDPf490,1074
xrMfUeOPWto,1366
KUUjtUP2CrE,1948
0l35jAGQPOI,6321
6mkLWGy6Y3k,260
IgEcA4RT3tw,481
a6D9ksDanh0,311
sw-l5SW5hik,2471
Of9GOMM9HPg,4841
p8npDG2ulKQ,27016
IB8_pdzWy6Q,237
ife5Zij94_E,160
kG41zm8HGSE,693
feYykx3Fq-k,261
0IaG9oM4O4s,6882
CJRw18MtRPg,6377
2jSWMme12ik,823
pl-DjiO8das,4710
Xyb1fsPG-Xk,713
6Q0AazVu1Tc,4120
JwivtxQEmc8,535
Wpm07-BGJnE,81638
df7PZIVe1lw,11631
xf4iv4ic70M,732
5VGxDEh3F0g,120
dKccvk36atQ,846
2KuqjW0WtZg,946
sYvH7Y16iUM,5833
TI5bEf-BULU,3708
vjI4Alon-3Q,47490
sxyotaytAS0,357
Duc3F700lgE,849
qD2yyikDcDw,7355
RBbkCEHBw_I,818
iJz5jURaEBc,1528
oWw1BcFhk-k,7625
O4_JNAFClFk,198
CX11yw6YL1w,10589
qTJs_9Ckc60,169
jQS_kpH9xfA,944
5GHXEGz3PJg,2247
s1APv5uO2VU,2540
iQp1_GfDhwQ,609
jC4NNUYIIdM,805
WXTNngJsBrI,143
Bs-Hr-gEJAU,4836
DgaC0ytqdv4,243
B3qT1k0r9pw,373
uY6lAISZQ0Q,205
rxmtHVSVjdo,5785
hFay0SVFxVI,311
AshvBTw5Z84,1375
D_CZ8v9uZJY,1161
qCSu-X_aEvo,1725
_pP_C7HEy3g,203
zxwfDlhJIpw,19213
OAGfx7eB3gA,2343
E2qtPth2W6w,300
ZUSPD9zOyJs,2949
yAqHUwjnue4,205
UUkn-enk2RU,9070
U0z-x5O_Jpw,286
kZYKnREz9Vo,986
JZ2fRE_nkak,3425
9fKALFSxX_Q,819
_wNZbgBPz1Q,2269
D52qnC7dJcQ,381
RxlSl-kG3qg,584
jiZfc0b2t3Q,832
fDRrqJU4-Tk,2931
Yiq8YjQC6Rw,739
1XY8dPnIORc,5414
4k9bXpi1tU4,2152
8fbyfDbi-MI,34241
qOioqgPyCwE,626
4nq0tT_SAD0,1420
KksXbA66RQQ,819
0zMSMJZc9EA,1125
8bNu6Ktj858,1100
AQxBqfy4Faw,182
tpa4kp4lK60,3671
qSKOPBVkpJk,917
ssk48FCVolk,358
13xFL17XmYU,113
hQA0oWZpgAQ,4014
Es9CfWMmPRU,842
Kw0ih4jPOBo,619
r2ys-AimNbE,458
xffS8n-M0Jg,2050
SqNlLDeZcSc,333
IcDI1iWmIp8,2198
7HGCE6-LMBg,790
JFmkRNbDF70,734
m8Dqg8iz5Fo,603
lCuewNV_KyQ,212
TBF7eTSTWLA,655
5g2UZr5RGgg,1003
goIXAFdlcUw,1071
xe5tXZs-iWw,639
p-OCfiglZRQ,12739
LryQJ25CnKU,76771
iWZmdoY1aTE,32822
NukmFF__G-g,29932
BFkTu8Y1KLs,682
V1Pl8CzNzCw,2886
0GKC_nj7B44,158
PAHm7SEhhuw,1419
T1-k7VYwsHg,2214
jpH-8HiMCRI,310
j4KvrAUjn6c,4696
HrQNdClwMs4,1966
YI3tsmFsrOg,1215
4oqvNR1o3Zo,1807
MT7RQ0gu8ak,440
6ijnv-jNhUA,260
OXVm3fhYsEo,4747
GAkkKjds00o,265
0l35jAGQPOI,6482
p-W9SnUM7u8,212
Of9GOMM9HPg,4968
p8npDG2ulKQ,27675
feYykx3Fq-k,276
0IaG9oM4O4s,6984
CJRw18MtRPg,6685
2jSWMme12ik,837
pl-DjiO8das,4748
6Q0AazVu1Tc,4211
JwivtxQEmc8,572
Wpm07-BGJnE,83166
xf4iv4ic70M,754
5VGxDEh3F0g,135
dKccvk36atQ,861
2KuqjW0WtZg,966
sYvH7Y16iUM,5932
juTa0fPI22M,199
TI5bEf-BULU,3779
sxyotaytAS0,360
Duc3F700lgE,871
UZ47aQFp2TQ,2184
RBbkCEHBw_I,854
iJz5jURaEBc,1537
oWw1BcFhk-k,7881
sqVuypJD7zo,749
bDkmVRppq8I,830
qTJs_9Ckc60,176
jQS_kpH9xfA,966
s1APv5uO2VU,2577
jC4NNUYIIdM,814
WXTNngJsBrI,153
u0feM_2mLvo,4594
1Aoc-cd9eYs,4594
DgaC0ytqdv4,244
7wDUrQAaYsM,3650
KONe4SNFA64,5722
duXW_wPTw0o,1503
#NAME?,1841
4nqJiBRNQuw,2988
hFay0SVFxVI,311
AshvBTw5Z84,1399
D_CZ8v9uZJY,1166
j1v2A5pyGlY,549
qCSu-X_aEvo,1728
xptpXSTtgSY,122
r-luQokOiBw,502
l2HlSkv5T-A,330
_pP_C7HEy3g,203
WLeUt-jBE4Y,218
EbSOKsFHwU8,1329
zxwfDlhJIpw,19238
OAGfx7eB3gA,2403
E2qtPth2W6w,304
ZUSPD9zOyJs,2995
efNXlVeeLIw,168
oRSm7DUvykk,2868
UUkn-enk2RU,9098
U0z-x5O_Jpw,286
kZYKnREz9Vo,995
JZ2fRE_nkak,3489
9fKALFSxX_Q,822
_wNZbgBPz1Q,2286
RxlSl-kG3qg,584
7bfS6seiLhk,5839
erybgSeUHus,524
jiZfc0b2t3Q,841
fDRrqJU4-Tk,2931
Yiq8YjQC6Rw,749
1XY8dPnIORc,5429
4k9bXpi1tU4,2166
8fbyfDbi-MI,35396
qOioqgPyCwE,626
KksXbA66RQQ,827
0zMSMJZc9EA,1127
AQxBqfy4Faw,184
tpa4kp4lK60,3688
qSKOPBVkpJk,923
ssk48FCVolk,358
ToQloh3us1E,1253
13xFL17XmYU,113
hQA0oWZpgAQ,4017
pXpfGJpmhNI,1203
Es9CfWMmPRU,842
Kw0ih4jPOBo,626
r2ys-AimNbE,473
xffS8n-M0Jg,2062
SqNlLDeZcSc,337
IcDI1iWmIp8,2209
7HGCE6-LMBg,797
JFmkRNbDF70,738
m8Dqg8iz5Fo,609
lCuewNV_KyQ,212
5g2UZr5RGgg,1004
goIXAFdlcUw,1077
hdoLeKGoSjw,1224
xe5tXZs-iWw,644
p-OCfiglZRQ,13207
LryQJ25CnKU,78095
CbWP9nvnRhw,4165
NukmFF__G-g,30218
BFkTu8Y1KLs,698
0GKC_nj7B44,158
PAHm7SEhhuw,1436
T1-k7VYwsHg,2221
jpH-8HiMCRI,312
L90R6PtxFKE,3210
cUa93K56cc0,1269
NHZr6P1csiY,2563
ufynqs_COF4,11915
4ZO-jde2smo,386
PZxyNX8J7Y4,842
oY9GVZKwBhI,1516
_zCDvOsdL9Q,4322
u9Mv98Gr5pY,47162
uRP4nAGMYCY,1322
gDXwhHm4GhM,10372
sqkL6D0ScR0,2886
kJzSzGbfc0k,2325
rRr1qiJRsXk,33051
XzzQL96yAwE,1338
KVit4vSAMsk,1018
Hk5dxn5dj2M,16586
cZYNADOHhVY,4372
DdLYSziSXII,20532
ZQ-YX-5bAs0,4600
uovntV3ZMDc,1330
N4MtzsregT8,1007
T4FAg5A4wQk,2384
t6rHHnABoT8,2275
B4C10LKAcZQ,291
YKWGQyz-oLw,15557
532MxrRNJcM,714
MWbQdgjsvJI,4316
LnFsp6iM5dg,10274
C54cHGCwBdk,186
9POblaMln4Q,1760
L87HuKmGwVQ,2450
WyZz9muaKFc,14808
xVU8nEIsapY,1308
uVcvhKTVZ8g,6813
we5djgQwK9w,5642
ffxKSjUwKdU,129502
SuzlcQc1iks,16290
HFGzgtMyOZY,3099
vAuO3bHxSpc,1602
fNVUTgd4pio,3353
20bpjtCbCz0,5175
NWOz3OZ6J9M,13512
cpGA0azFdCs,2532
BrqFTswejpU,4211
wjj2upnfBI0,1480
EFwa5Owp0-k,2417
_PgMjA4x3rE,749
wgW2z_wXyOA,1016
whwUlzuLfs4,225
1FJD7jZqZEk,7913
s31XTrGJchQ,3509
zZTyHHxJAzw,2417
wT_yPn3LfNA,2484
XaKDp3ijSx0,522
x2KAYep8FwI,1446
sq4hYZlDPec,13108
hEnWzvzVMaA,11660
S4vxoP-IF2M,611
Hgiu9cqph5Y,2825
kqp6RnQHKR4,749
6tgptWcKkgc,140
jZoHuMwZwTk,429
Ya_trIAWIXA,2198
PGRcxXLfWrM,16133
JqfuKsoEEms,593
kUosDBUjq5A,944
SCq8n_hOcN8,35804
6_-b3U9QDKg,2674
M0kcLjxoYS8,1544
i5qOzqD9Rms,13824
M4ZoCHID9GI,40837
Kemqo35m8gk,2239
NYMcACJLqJs,3586
QBL8IRJ5yHU,3124
t4pRQ0jn23Q,2380
j4KvrAUjn6c,12160
xhs8tf1v__w,132
E21NATEP9QI,307
1RZYOeQeIXE,248
WF82ABLw8s4,1468
NBSAQenU2Bk,79
HrQNdClwMs4,2643
YI3tsmFsrOg,1654
4oqvNR1o3Zo,3290
96oKlWv5wSo,337
oRexsyztGS0,1108
MT7RQ0gu8ak,744
1U1u5aKU3AY,251
xTrwT0jSUg0,1919
3g5O-kT9m8k,1359
vY_5EvoL1Is,1719
Dwc27Lsr1EY,1861
6ijnv-jNhUA,330
D2mxKEa2xmA,364
OUBx_raReDw,667
BspHjvU11y4,426
UfKmSfgFxi8,10966
_iGAptGAweo,4191
DGdSlnw4D_M,4195
BfawmhUVXVo,740
LtpqdJkoKm8,6922
mAfkkgw_-68,598
rQEqKZ7CJlk,4450
OXVm3fhYsEo,5530
ksjWPxFPsos,1879
UQkBcHLZOqU,2180
Am6NHDbj6XA,10524
CPjWgk0UXps,1299
uxbQATBAXf8,3823
y_WoOYybCro,752
oSEeK9yDNQI,22805
iILJvqrAQ_w,1321
zcEE8J2Bqa8,140
q1jzwV_s8_Y,1891
mkz1zoo15zI,163
2PH7dK6SLC8,964
LtBpvxdI1yQ,36
0zZ0Y_UZRBw,1810
Q2hqcPnIWiQ,309
HOxylh5runs,634
A2dIL4sf4TQ,2335
ulNswX3If6U,6398
JefYnYIXY_8,236
V6ElE2xs48c,541
WIV3xNz8NoM,842
QDk-xa1oBXw,135
nNZrc_XvF30,1939
R9YYmoJjBxI,2183
4LlQwTgB5Rc,92
8h--kFui1JA,5767
4ykXguKWqy4,1350
5ek2W8hUvGw,1736
CT-orZzuN2A,587
c0bsKc4tiuY,1682
FUQexMOrDBI,731
beb8zCGMsbI,603
EQ748TZcuqs,145
USXoINPEhoA,1485
azUbCdcAeFM,609
t8aPNtKYABk,196
M-wat3TSQqY,388
TuPT8ZF0Vl4,572
l884wKofd54,7484
NJu6uMYQWAE,231
DZJod5hUqx4,227
ESKmRiLjNpg,7082
x_joMJBrT34,6504
ouWuzQb9vNg,2271
RMWTNik9i_8,2672
eP33TkuI9vI,1619
0XuOkYlUWIs,8891
HDYJVmoWoyA,1126
WbgIREVg2JU,744
A9QDgSTVhyM,1321
NgloGi5xEa8,867
EGV9Ms9EHcg,1760
FepIkIILumA,22215
Kc6CIwBVo5s,3110
S9ibNh16xfs,730
mdTv3V4ALzg,251
mmP1aHJjJ-U,238
86ysRAffCpI,932
ogfYd705cRs,4035
VYOjWnS4cMY,186591
1csFTDXXULY,407
Hzk1bM2vVFU,706
UE-kaxIiNPQ,1463
ijwHj2HaOT0,587
nd4cLL_MP7M,653
#NAME?,352
STVXHhTdjW4,265
4HX6R88QZB0,4763
lpFEpDPf490,1115
SoKQzAhXkbw,241
6mkLWGy6Y3k,267
sw-l5SW5hik,2502
df7PZIVe1lw,12240
juTa0fPI22M,207
vjI4Alon-3Q,49567
5GHXEGz3PJg,2486
iQp1_GfDhwQ,709
Bs-Hr-gEJAU,5539
B3qT1k0r9pw,410
9fKALFSxX_Q,828
D52qnC7dJcQ,421
4nq0tT_SAD0,1465
MEcqo5fctxI,207
8bNu6Ktj858,1157
13xFL17XmYU,242
kzk4SId9Ab0,1012
xe5tXZs-iWw,652
iWZmdoY1aTE,33465
V1Pl8CzNzCw,3070
NHZr6P1csiY,2615
FO6My1joJVc,758
N4MtzsregT8,1060
C54cHGCwBdk,196
bTfJa_Qb5T0,8387
BrqFTswejpU,4271
wgW2z_wXyOA,1172
bPZFQ6i759g,223
1lCnG9hWC6w,414
Hgiu9cqph5Y,2851
oJ2faqXlU1s,27944
f4FuOi9rvKw,1197
QBL8IRJ5yHU,3124
t4pRQ0jn23Q,2380
j4KvrAUjn6c,12160
xhs8tf1v__w,132
E21NATEP9QI,307
1RZYOeQeIXE,248
WF82ABLw8s4,1468
NBSAQenU2Bk,79
HrQNdClwMs4,2643
YI3tsmFsrOg,1654
4oqvNR1o3Zo,3290
96oKlWv5wSo,337
oRexsyztGS0,1108
MT7RQ0gu8ak,744
1U1u5aKU3AY,251
xTrwT0jSUg0,1919
3g5O-kT9m8k,1359
vY_5EvoL1Is,1719
Dwc27Lsr1EY,1861
6ijnv-jNhUA,330
D2mxKEa2xmA,364
OUBx_raReDw,667
BspHjvU11y4,426
UfKmSfgFxi8,10966
_iGAptGAweo,4191
DGdSlnw4D_M,4195
BfawmhUVXVo,740
LtpqdJkoKm8,6922
mAfkkgw_-68,598
rQEqKZ7CJlk,4450
OXVm3fhYsEo,5530
ksjWPxFPsos,1879
UQkBcHLZOqU,2180
Am6NHDbj6XA,10524
CPjWgk0UXps,1299
uxbQATBAXf8,3823
y_WoOYybCro,752
oSEeK9yDNQI,22805
iILJvqrAQ_w,1321
zcEE8J2Bqa8,140
q1jzwV_s8_Y,1891
mkz1zoo15zI,163
2PH7dK6SLC8,964
6S9c5nnDd_s,2198
N7HFXgyTya0,456
pFc6I0rgmgY,1706
QBL8IRJ5yHU,9214
X-eRc9PF3TU,305
Z2ttpo7c95s,255
8XBLuU_4Qgo,604
YvjhDjUbFyU,329
t4pRQ0jn23Q,3945
1purAy2MsOc,466
6fyE0B430Rc,142
xhs8tf1v__w,324
3rApMBPh15M,1459
um-1fAVU1OQ,8044
j4KvrAUjn6c,14792
E21NATEP9QI,502
1RZYOeQeIXE,446
WF82ABLw8s4,1908
NBSAQenU2Bk,117
HrQNdClwMs4,2856
hiBPUpCJ7MQ,229
YI3tsmFsrOg,1764
4oqvNR1o3Zo,3849
96oKlWv5wSo,387
oRexsyztGS0,1278
MT7RQ0gu8ak,844
1U1u5aKU3AY,315
xTrwT0jSUg0,2138
oMCijY1XGlQ,2414
3g5O-kT9m8k,1505
6ijnv-jNhUA,346
D2mxKEa2xmA,540
BspHjvU11y4,597
OUBx_raReDw,746
UfKmSfgFxi8,11920
_iGAptGAweo,4739
DGdSlnw4D_M,4443
BfawmhUVXVo,812
LtpqdJkoKm8,7369
mAfkkgw_-68,653
rQEqKZ7CJlk,5504
OXVm3fhYsEo,5942
UQkBcHLZOqU,2318
Am6NHDbj6XA,11859
CPjWgk0UXps,1403
iILJvqrAQ_w,1409
q1jzwV_s8_Y,1991
zcEE8J2Bqa8,145
y_WoOYybCro,798
oSEeK9yDNQI,23085
mkz1zoo15zI,168
2PH7dK6SLC8,1008
LtBpvxdI1yQ,40
Q2hqcPnIWiQ,316
0zZ0Y_UZRBw,1859
HOxylh5runs,644
A2dIL4sf4TQ,2380
JefYnYIXY_8,236
ulNswX3If6U,6761
V6ElE2xs48c,543
WIV3xNz8NoM,872
nNZrc_XvF30,2016
QDk-xa1oBXw,154
8h--kFui1JA,6077
4LlQwTgB5Rc,107
4ykXguKWqy4,1389
5ek2W8hUvGw,1762
CT-orZzuN2A,598
c0bsKc4tiuY,1709
FUQexMOrDBI,740
beb8zCGMsbI,639
EQ748TZcuqs,149
USXoINPEhoA,1507
pojXEFDFMw8,394
azUbCdcAeFM,614
t8aPNtKYABk,204
M-wat3TSQqY,400
l884wKofd54,7899
TuPT8ZF0Vl4,578
NJu6uMYQWAE,234
DZJod5hUqx4,229
ESKmRiLjNpg,7175
x_joMJBrT34,6606
ouWuzQb9vNg,2301
RMWTNik9i_8,2697
eP33TkuI9vI,1630
HDYJVmoWoyA,1135
WbgIREVg2JU,750
NgloGi5xEa8,881
S9ibNh16xfs,790
EGV9Ms9EHcg,1777
FepIkIILumA,22341
Kc6CIwBVo5s,3158
mdTv3V4ALzg,262
mmP1aHJjJ-U,243
86ysRAffCpI,944
ogfYd705cRs,4045
VYOjWnS4cMY,205995
iGD4bBgWPcY,464
1csFTDXXULY,410
Hzk1bM2vVFU,718
UE-kaxIiNPQ,1472
ijwHj2HaOT0,594
nd4cLL_MP7M,664
vug4bROR79I,841
#NAME?,366
STVXHhTdjW4,276
bK0TEqDtkK4,2400
4HX6R88QZB0,4880
SoKQzAhXkbw,246
lpFEpDPf490,1128
xrMfUeOPWto,1399
KUUjtUP2CrE,2237
0l35jAGQPOI,6632
6mkLWGy6Y3k,268
a6D9ksDanh0,330
sw-l5SW5hik,2512
Of9GOMM9HPg,5029
ife5Zij94_E,198
p8npDG2ulKQ,29341
feYykx3Fq-k,290
CJRw18MtRPg,6878
0IaG9oM4O4s,7018
2jSWMme12ik,846
pl-DjiO8das,4776
JwivtxQEmc8,595
Wpm07-BGJnE,85845
df7PZIVe1lw,12366
xf4iv4ic70M,767
5VGxDEh3F0g,136
2KuqjW0WtZg,981
vjI4Alon-3Q,50693
TI5bEf-BULU,3908
Duc3F700lgE,883
sxyotaytAS0,368
RBbkCEHBw_I,885
oWw1BcFhk-k,8370
iJz5jURaEBc,1552
CX11yw6YL1w,11089
qTJs_9Ckc60,176
jQS_kpH9xfA,979
5GHXEGz3PJg,2617
iQp1_GfDhwQ,778
s1APv5uO2VU,2598
Bs-Hr-gEJAU,5955
jC4NNUYIIdM,830
WXTNngJsBrI,168
DgaC0ytqdv4,248
B3qT1k0r9pw,429
rxmtHVSVjdo,6240
AshvBTw5Z84,1443
D_CZ8v9uZJY,1172
_pP_C7HEy3g,206
zxwfDlhJIpw,19295
OAGfx7eB3gA,2496
E2qtPth2W6w,307
ZUSPD9zOyJs,3071
UUkn-enk2RU,9150
JZ2fRE_nkak,3580
_wNZbgBPz1Q,2318
9fKALFSxX_Q,829
D52qnC7dJcQ,438
RxlSl-kG3qg,586
jiZfc0b2t3Q,852
fDRrqJU4-Tk,2936
Yiq8YjQC6Rw,776
1XY8dPnIORc,5465
4k9bXpi1tU4,2176
8fbyfDbi-MI,37141
4nq0tT_SAD0,1494
qOioqgPyCwE,631
8bNu6Ktj858,1158
0zMSMJZc9EA,1137
tpa4kp4lK60,3709
qSKOPBVkpJk,938
ssk48FCVolk,370
13xFL17XmYU,245
Es9CfWMmPRU,844
Kw0ih4jPOBo,647
hQA0oWZpgAQ,4019
r2ys-AimNbE,516
xffS8n-M0Jg,2081
IcDI1iWmIp8,2276
WyuPSLj_6aw,2738
yqnr91FFV4U,252
XiHiW4N7-bo,1903
6S9c5nnDd_s,4393
DZAiRufPx9A,2816
uBYzYji4rmE,4466
THCVReSmm90,374
2tDKp41nrw8,4358
N7HFXgyTya0,862
wamF2KUQKLA,77
AkCLxl3MzNA,639
2c9fXDI2EYE,513
CQQit01HHLY,1132
4_aR3HqFrr0,210
MBR2kxt7RK8,2419
pFc6I0rgmgY,2344
X-eRc9PF3TU,575
15uSD6tHi2I,288
t4pRQ0jn23Q,4572
QBL8IRJ5yHU,11291
Z2ttpo7c95s,366
M-E5wDgptQA,394
YvjhDjUbFyU,481
8XBLuU_4Qgo,825
6fyE0B430Rc,194
7DbslbKsQSk,418
1purAy2MsOc,596
um-1fAVU1OQ,8906
E21NATEP9QI,586
j4KvrAUjn6c,16170
WF82ABLw8s4,2096
NBSAQenU2Bk,144
HrQNdClwMs4,3012
hiBPUpCJ7MQ,308
YI3tsmFsrOg,1827
96oKlWv5wSo,427
4oqvNR1o3Zo,4138
oRexsyztGS0,1362
MT7RQ0gu8ak,939
1U1u5aKU3AY,335
3g5O-kT9m8k,1582
D2mxKEa2xmA,635
BspHjvU11y4,698
6ijnv-jNhUA,356
OUBx_raReDw,799
UfKmSfgFxi8,13024
_iGAptGAweo,5019
BfawmhUVXVo,852
mAfkkgw_-68,672
DGdSlnw4D_M,4595
LtpqdJkoKm8,8071
rQEqKZ7CJlk,5798
OXVm3fhYsEo,6108
UQkBcHLZOqU,2397
Am6NHDbj6XA,12986
CPjWgk0UXps,1452
iILJvqrAQ_w,1519
y_WoOYybCro,828
zcEE8J2Bqa8,148
oSEeK9yDNQI,23341
2PH7dK6SLC8,1049
LtBpvxdI1yQ,43
0zZ0Y_UZRBw,1893
HOxylh5runs,654
A2dIL4sf4TQ,2404
ulNswX3If6U,7103
JefYnYIXY_8,236
V6ElE2xs48c,552
WIV3xNz8NoM,892
nNZrc_XvF30,2089
8h--kFui1JA,6353
QDk-xa1oBXw,158
4LlQwTgB5Rc,111
4ykXguKWqy4,1414
5ek2W8hUvGw,1784
CT-orZzuN2A,604
c0bsKc4tiuY,1751
beb8zCGMsbI,672
FUQexMOrDBI,742
EQ748TZcuqs,150
USXoINPEhoA,1523
azUbCdcAeFM,622
pojXEFDFMw8,404
t8aPNtKYABk,209
M-wat3TSQqY,403
l884wKofd54,8240
TuPT8ZF0Vl4,587
NJu6uMYQWAE,236
